command_vx,command_vy,command_wz,policy_command_vx,policy_command_vy,policy_command_wz,measured_vx,measured_vy,measured_wz,error_vx,error_vy,error_wz,min_height_m,mean_height_m,max_tilt_deg,hip_outward_mean_deg,hip_outward_max_deg,action_delta,action_delta2,foot_slip_m_s,foot_impact_mean_m_s,foot_impact_max_m_s,world_displacement_x_m,world_displacement_y_m,world_displacement_m,yaw_integral_measured_rad,yaw_integral_requested_rad,yaw_integral_bias_rad,self_collision_contact_steps,self_collision_sample_steps,self_collision_mean_pairs,self_collision_max_pairs,illegal_ground_contact_steps,illegal_ground_sample_steps,illegal_ground_mean_pairs,illegal_ground_max_pairs,candidate,candidate_path,command_index,duration_s,warmup_s,passes_absolute,passes_relative,passes_all,hip_outward_mean_fr_deg,hip_outward_mean_fl_deg,hip_outward_mean_rr_deg,hip_outward_mean_rl_deg,absolute_gates/vx,absolute_gates/vy,absolute_gates/wz,absolute_gates/height,absolute_gates/tilt,absolute_gates/not_fallen,absolute_gates/body_height_target,absolute_gates/self_collision,absolute_gates/illegal_ground_contact,absolute_gates/hip_outward,absolute_gates/standing_height,absolute_gates/standing_tilt,contact_duty_per_leg/fr,contact_duty_per_leg/fl,contact_duty_per_leg/rr,contact_duty_per_leg/rl,contact_transitions_per_leg/fr,contact_transitions_per_leg/fl,contact_transitions_per_leg/rr,contact_transitions_per_leg/rl,absolute_gates/pure_vx_decoupled,absolute_gates/gait_transitions,absolute_gates/pure_vy_decoupled,absolute_gates/pure_yaw_xy_drift,absolute_gates/pure_yaw_integral_bias_rate
0.5,0.0,0.0,0.5,0.0,0.0,0.567,-0.013,0.023,0.067,0.013,0.023,0.362,0.375,2.87,-8.3325,2.64,0.01128,0.02256,0.6888,0.6016,1.4095,4.514,0.378,4.529799112543514,0.183,0.0,0.183,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,1,10.0,2.0,False,True,False,-5.12,-7.58,-11.63,-9.0,True,True,True,True,True,True,False,True,True,True,,,0.7,0.64,0.52,0.57,52,48,38,34,True,True,,,
-0.5,0.0,0.0,-0.5,0.0,0.0,-0.413,0.004,-0.002,0.087,0.004,0.002,0.344,0.353,7.12,-6.904999999999999,3.83,0.005984,0.011969,0.4995,0.3586,1.0466,-3.306,-0.042,3.3062667768950527,-0.014,0.0,-0.014,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,2,10.0,2.0,False,True,False,-6.72,-8.11,-8.26,-4.53,True,True,True,True,True,True,False,True,True,True,,,0.73,0.68,0.54,0.6,62,40,30,34,True,True,,,
0.0,0.3,0.0,0.0,0.3,0.0,0.052,0.264,-0.013,0.052,0.036,0.013,0.346,0.364,7.5,-7.205,9.08,0.004105,0.008209,0.2855,0.2338,1.2691,0.485,2.091,2.146510190984427,-0.101,0.0,-0.101,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,3,10.0,2.0,False,True,False,-6.82,-10.3,-8.45,-3.25,True,True,True,True,True,True,False,True,True,True,,,0.69,0.73,0.6,0.66,46,23,35,29,,True,False,,
0.0,-0.3,0.0,0.0,-0.3,0.0,0.071,-0.23,0.045,0.071,0.07,0.045,0.353,0.365,6.32,-6.95,6.17,0.004329,0.008659,0.2877,0.3213,0.9386,1.066,-1.583,1.9084666620090591,0.358,0.0,0.358,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,4,10.0,2.0,False,True,False,-9.68,-8.61,-3.69,-5.82,True,True,True,True,True,True,False,True,True,True,,,0.82,0.74,0.49,0.65,31,38,28,27,,True,False,,
0.0,0.0,0.5,0.0,0.0,0.5,0.037,0.008,0.468,0.037,0.008,0.032,0.343,0.355,7.6,-6.9175,17.62,0.001939,0.003879,0.0799,0.0661,0.6487,-0.085,0.018,0.08688498144098324,3.738,3.998,-0.26,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,5,10.0,2.0,False,True,False,-3.47,-14.97,-12.74,3.51,True,True,True,True,True,True,False,True,True,True,,,0.81,0.87,0.74,0.76,22,26,94,52,,True,,True,True
0.0,0.0,-0.5,0.0,0.0,-0.5,0.006,0.027,-0.372,0.006,0.027,0.128,0.342,0.357,8.13,-9.35,9.34,0.001715,0.003429,0.0632,0.0477,0.8861,0.026,-0.082,0.08602325267042626,-2.97,-3.998,1.027,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,6,10.0,2.0,False,True,False,-13.25,-4.11,-4.77,-15.27,True,True,False,True,True,True,False,True,True,True,,,0.92,0.95,0.74,0.86,14,36,123,48,,True,,True,False
0.5,0.2,0.4,0.5,0.2,0.4,0.572,0.157,0.389,0.072,0.043,0.011,0.354,0.368,3.21,-8.33,2.69,0.010078,0.020156,0.7081,0.6651,1.3329,-2.515,1.696,3.0334206763981815,3.112,3.198,-0.086,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,7,10.0,2.0,False,True,False,-7.21,-7.19,-10.86,-8.06,True,True,True,True,True,True,False,True,True,True,,,0.73,0.53,0.51,0.6,41,36,33,33,,True,,,
-0.5,-0.2,-0.4,-0.5,-0.2,-0.4,-0.429,-0.169,-0.358,0.071,0.031,0.042,0.334,0.35,6.93,-8.015,1.76,0.007348,0.014697,0.5471,0.4954,1.2838,0.471,2.504,2.5479122826345493,-2.866,-3.198,0.332,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,8,10.0,2.0,False,True,False,-7.99,-7.25,-8.31,-8.51,True,True,True,True,True,True,False,True,True,True,,,0.69,0.67,0.48,0.61,38,50,34,32,,True,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.001,0.0,0.0,0.001,0.349,0.35,4.73,-0.32250000000000023,8.18,0.000447,0.000893,0.0058,0.0,0.0,0.0,-0.003,0.003,-0.004,0.0,-0.004,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,0,10.0,2.0,False,True,False,4.83,-3.74,-9.06,6.68,True,True,True,True,True,True,True,True,True,True,False,False,1.0,1.0,0.0,1.0,0,0,0,0,,,,,
0.5,0.0,0.0,0.5,0.0,0.0,0.516,-0.022,0.035,0.016,0.022,0.035,0.365,0.381,4.16,-8.255,-0.89,0.008746,0.017492,0.6263,0.5336,1.1886,4.115,0.274,4.124112146874768,0.276,0.0,0.276,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,1,10.0,2.0,False,True,False,-10.47,-5.71,-10.13,-6.71,True,True,True,True,True,True,False,True,True,True,,,0.74,0.58,0.52,0.56,44,37,38,30,True,True,,,
-0.5,0.0,0.0,-0.5,0.0,0.0,-0.437,-0.032,-0.015,0.063,0.032,0.015,0.34,0.355,6.69,-6.24,2.66,0.006008,0.012017,0.5319,0.3533,1.027,-3.506,0.127,3.508299445600389,-0.119,0.0,-0.119,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,2,10.0,2.0,False,True,False,-7.03,-7.99,-6.71,-3.23,True,True,True,True,True,True,False,True,True,True,,,0.71,0.69,0.57,0.63,68,35,36,36,True,True,,,
0.0,0.3,0.0,0.0,0.3,0.0,0.028,0.239,-0.03,0.028,0.061,0.03,0.355,0.368,7.6,-6.365,8.1,0.004089,0.008178,0.2623,0.1562,1.1195,0.53,1.841,1.9157716460998164,-0.237,0.0,-0.237,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,3,10.0,2.0,False,True,False,-5.73,-10.2,-7.5,-2.03,True,True,True,True,True,True,False,True,True,True,,,0.72,0.76,0.67,0.56,118,26,24,30,,True,True,,
0.0,-0.3,0.0,0.0,-0.3,0.0,0.035,-0.288,0.028,0.035,0.012,0.028,0.351,0.371,7.45,-7.1975,8.2,0.004087,0.008173,0.3209,0.3407,0.8478,0.745,-2.194,2.3170371166642973,0.223,0.0,0.223,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,4,10.0,2.0,False,True,False,-8.47,-10.46,-5.1,-4.76,True,True,True,True,True,True,False,True,True,True,,,0.68,0.64,0.6,0.59,28,34,26,32,,True,True,,
0.0,0.0,0.5,0.0,0.0,0.5,0.011,-0.001,0.436,0.011,0.001,0.064,0.334,0.352,6.81,-6.307499999999999,16.58,0.001849,0.003698,0.0716,0.0612,1.093,-0.051,-0.01,0.05197114584074513,3.486,3.998,-0.512,0,1600,0.0,0,48,1600,0.03,1,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,5,10.0,2.0,False,True,False,-2.93,-13.54,-12.12,3.36,True,True,True,True,True,True,True,True,False,True,,,0.91,0.94,0.76,0.85,56,30,112,74,,True,,True,False
0.0,0.0,-0.5,0.0,0.0,-0.5,0.004,-0.023,-0.402,0.004,0.023,0.098,0.34,0.366,8.49,-8.01,8.31,0.001868,0.003736,0.0785,0.051,0.7551,-0.112,0.009,0.11236102527122116,-3.214,-3.998,0.783,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,6,10.0,2.0,False,True,False,-15.49,-6.01,-1.67,-8.87,True,True,True,True,True,True,False,True,True,True,,,0.85,0.74,0.83,0.83,62,51,73,60,,True,,True,False
0.5,0.2,0.4,0.5,0.2,0.4,0.505,0.121,0.414,0.005,0.079,0.014,0.358,0.378,6.07,-7.77,3.43,0.009073,0.018145,0.6404,0.5125,1.4192,-2.216,1.246,2.542276932200739,3.31,3.198,0.112,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,7,10.0,2.0,False,True,False,-11.09,-6.84,-6.72,-6.43,True,False,True,True,True,True,False,True,True,True,,,0.75,0.45,0.56,0.6,31,39,55,35,,True,,,
-0.5,-0.2,-0.4,-0.5,-0.2,-0.4,-0.449,-0.196,-0.365,0.051,0.004,0.035,0.337,0.353,7.45,-6.535,3.91,0.007223,0.014447,0.5758,0.3995,0.9119,0.617,2.599,2.671233797330365,-2.92,-3.198,0.278,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,8,10.0,2.0,False,True,False,-8.78,-7.65,-6.35,-3.36,True,True,True,True,True,True,False,True,True,True,,,0.65,0.66,0.56,0.65,52,48,42,40,,True,,,
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.001,0.006,0.0,0.001,0.006,0.35,0.351,2.45,-4.1175,2.26,0.000401,0.000801,0.0043,0.0,0.0,-0.0,-0.009,0.009,0.046,0.0,0.046,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,0,10.0,2.0,False,True,False,-3.74,-4.84,-7.49,-0.4,True,True,True,True,True,True,True,True,True,True,False,True,1.0,1.0,1.0,1.0,0,0,0,0,,,,,
0.5,0.0,0.0,0.5,0.0,0.0,0.491,-0.013,0.051,0.009,0.013,0.051,0.364,0.383,5.32,-8.025,2.48,0.008742,0.017484,0.5893,0.4083,1.2866,3.79,0.901,3.895625880394574,0.409,0.0,0.409,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,1,10.0,2.0,False,True,False,-8.23,-4.39,-11.36,-8.12,True,True,True,True,True,True,False,True,True,True,,,0.75,0.64,0.55,0.59,40,77,37,32,False,True,,,
-0.5,0.0,0.0,-0.5,0.0,0.0,-0.441,-0.04,0.002,0.059,0.04,0.002,0.34,0.356,6.86,-6.6049999999999995,3.03,0.005569,0.011138,0.535,0.2966,1.0832,-3.528,-0.393,3.5498215448103867,0.02,0.0,0.02,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,2,10.0,2.0,False,True,False,-7.78,-8.56,-6.38,-3.7,True,True,True,True,True,True,False,True,True,True,,,0.68,0.71,0.62,0.63,36,72,36,40,True,True,,,
0.0,0.3,0.0,0.0,0.3,0.0,0.025,0.252,-0.007,0.025,0.048,0.007,0.35,0.368,7.56,-6.8149999999999995,8.16,0.003554,0.007107,0.2714,0.1552,0.8032,0.254,2.007,2.0230088976571508,-0.06,0.0,-0.06,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,3,10.0,2.0,False,True,False,-6.59,-9.99,-7.93,-2.75,True,True,True,True,True,True,False,True,True,True,,,0.64,0.81,0.71,0.55,113,26,24,32,,True,True,,
0.0,-0.3,0.0,0.0,-0.3,0.0,0.039,-0.274,0.053,0.039,0.026,0.053,0.353,0.369,6.97,-7.1775,7.62,0.003999,0.007999,0.3027,0.2543,1.2488,1.013,-1.96,2.2063021098661895,0.423,0.0,0.423,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,4,10.0,2.0,False,True,False,-8.75,-8.14,-5.69,-6.13,True,True,True,True,True,True,False,True,True,True,,,0.72,0.72,0.59,0.64,29,74,42,25,,True,True,,
0.0,0.0,0.5,0.0,0.0,0.5,-0.007,-0.01,0.463,0.007,0.01,0.037,0.334,0.353,6.81,-7.765,10.65,0.002056,0.004113,0.0813,0.0453,0.8744,0.049,0.026,0.05547071299343465,3.701,3.998,-0.296,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,5,10.0,2.0,True,True,True,-0.15,-14.45,-16.44,-0.02,True,True,True,True,True,True,True,True,True,True,,,0.84,0.93,0.88,0.86,22,62,192,74,,True,,True,True
0.0,0.0,-0.5,0.0,0.0,-0.5,0.003,0.002,-0.356,0.003,0.002,0.144,0.343,0.361,6.16,-9.32,8.14,0.001414,0.002829,0.0457,0.0363,0.5721,-0.022,-0.036,0.04219004621945797,-2.844,-3.998,1.153,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,6,10.0,2.0,False,True,False,-18.04,-1.56,-4.12,-13.56,True,True,False,True,True,True,False,True,True,True,,,0.95,0.93,0.83,0.93,12,42,107,30,,True,,True,False
0.5,0.2,0.4,0.5,0.2,0.4,0.513,0.145,0.435,0.013,0.055,0.035,0.362,0.382,5.04,-8.0525,3.32,0.008693,0.017385,0.6529,0.4335,1.2799,-2.339,0.739,2.4529659598127327,3.478,3.198,0.28,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,7,10.0,2.0,False,True,False,-10.04,-5.32,-9.4,-7.45,True,True,True,True,True,True,False,True,True,True,,,0.74,0.49,0.59,0.57,39,39,72,33,,True,,,
-0.5,-0.2,-0.4,-0.5,-0.2,-0.4,-0.452,-0.206,-0.352,0.048,0.006,0.048,0.337,0.352,7.34,-6.935,4.29,0.006596,0.013192,0.578,0.3465,0.7744,0.351,2.762,2.7842135334776317,-2.817,-3.198,0.381,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,8,10.0,2.0,False,True,False,-9.09,-7.43,-6.49,-4.73,True,True,True,True,True,True,False,True,True,True,,,0.66,0.68,0.58,0.64,38,54,42,42,,True,,,
