command_vx,command_vy,command_wz,policy_command_vx,policy_command_vy,policy_command_wz,measured_vx,measured_vy,measured_wz,error_vx,error_vy,error_wz,min_height_m,mean_height_m,max_tilt_deg,hip_outward_mean_deg,hip_outward_max_deg,action_delta,action_delta2,foot_slip_m_s,foot_impact_mean_m_s,foot_impact_max_m_s,world_displacement_x_m,world_displacement_y_m,world_displacement_m,yaw_integral_measured_rad,yaw_integral_requested_rad,yaw_integral_bias_rad,self_collision_contact_steps,self_collision_sample_steps,self_collision_mean_pairs,self_collision_max_pairs,illegal_ground_contact_steps,illegal_ground_sample_steps,illegal_ground_mean_pairs,illegal_ground_max_pairs,candidate,candidate_path,command_index,duration_s,warmup_s,passes_absolute,passes_relative,passes_all,hip_outward_mean_fr_deg,hip_outward_mean_fl_deg,hip_outward_mean_rr_deg,hip_outward_mean_rl_deg,absolute_gates/vx,absolute_gates/vy,absolute_gates/wz,absolute_gates/height,absolute_gates/tilt,absolute_gates/not_fallen,absolute_gates/body_height_target,absolute_gates/self_collision,absolute_gates/illegal_ground_contact,absolute_gates/hip_outward,absolute_gates/standing_height,absolute_gates/standing_tilt,contact_duty_per_leg/fr,contact_duty_per_leg/fl,contact_duty_per_leg/rr,contact_duty_per_leg/rl,contact_transitions_per_leg/fr,contact_transitions_per_leg/fl,contact_transitions_per_leg/rr,contact_transitions_per_leg/rl,absolute_gates/pure_vx_decoupled,absolute_gates/gait_transitions,absolute_gates/pure_vy_decoupled,absolute_gates/pure_yaw_xy_drift,absolute_gates/pure_yaw_integral_bias_rate
0.0,0.0,0.5,0.0,0.0,0.5,0.035,-0.004,0.455,0.035,0.004,0.045,0.34,0.351,5.85,-7.129999999999999,17.52,0.001741,0.003482,0.076,0.0502,0.527,-0.145,0.015,0.1457737973711325,3.641,3.998,-0.356,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,5,10.0,2.0,True,True,True,-3.15,-16.24,-13.17,4.04,True,True,True,True,True,True,True,True,True,True,,,0.86,0.92,0.7,0.77,35,28,82,48,,True,,True,True
0.0,0.0,-0.5,0.0,0.0,-0.5,0.009,0.021,-0.366,0.009,0.021,0.134,0.348,0.362,6.69,-9.157499999999999,7.6,0.001435,0.002869,0.0592,0.0439,0.7513,0.046,-0.103,0.11280514172678477,-2.93,-3.998,1.068,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,6,10.0,2.0,False,True,False,-11.62,-4.04,-5.13,-15.84,True,True,False,True,True,True,False,True,True,True,,,0.92,0.9,0.74,0.86,14,34,113,49,,True,,True,False
0.5,0.2,0.4,0.5,0.2,0.4,0.57,0.154,0.388,0.07,0.046,0.012,0.351,0.372,6.64,-8.3275,8.08,0.011239,0.022478,0.7113,0.5778,1.4201,-2.526,1.705,3.0475729687736766,3.099,3.198,-0.099,0,1600,0.0,0,21,1600,0.01375,2,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,7,10.0,2.0,False,True,False,-7.52,-7.07,-10.77,-7.95,True,True,True,True,True,True,False,True,False,True,,,0.72,0.55,0.51,0.59,46,52,42,42,,True,,,
-0.5,-0.2,-0.4,-0.5,-0.2,-0.4,-0.415,-0.161,-0.357,0.085,0.039,0.043,0.339,0.367,8.32,-7.69,2.58,0.007828,0.015656,0.5258,0.3837,1.4192,0.398,2.451,2.483103904390632,-2.853,-3.198,0.345,0,1600,0.0,0,0,1600,0.0,0,new14100,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14100,8,10.0,2.0,False,True,False,-8.19,-7.5,-7.79,-7.28,True,True,True,True,True,True,False,True,True,True,,,0.7,0.66,0.51,0.64,42,72,32,46,,True,,,
0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.0,-0.005,0.001,0.0,0.005,0.344,0.349,1.76,1.0424999999999998,11.19,0.000479,0.000958,0.0075,0.0,0.0,-0.011,-0.003,0.011401754250991379,-0.038,0.0,-0.038,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,0,10.0,2.0,False,True,False,8.19,-4.19,-9.31,9.48,True,True,True,True,True,True,True,True,True,True,False,True,1.0,1.0,0.0,1.0,0,0,0,0,,,,,
0.5,0.0,0.0,0.5,0.0,0.0,0.504,-0.019,0.027,0.004,0.019,0.027,0.368,0.388,4.61,-7.87,2.57,0.009937,0.019873,0.616,0.4989,1.3595,3.994,0.501,4.025299616177658,0.216,0.0,0.216,0,1600,0.0,0,39,1600,0.024375,1,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,1,10.0,2.0,False,True,False,-9.84,-5.36,-9.64,-6.64,True,True,True,True,True,True,False,True,False,True,,,0.73,0.6,0.54,0.56,53,49,37,43,True,True,,,
-0.5,0.0,0.0,-0.5,0.0,0.0,-0.437,-0.026,-0.003,0.063,0.026,0.003,0.344,0.358,9.25,-5.977499999999999,4.06,0.007009,0.014017,0.5345,0.2759,1.1642,-3.505,-0.175,3.5093660396145627,-0.024,0.0,-0.024,0,1600,0.0,0,17,1600,0.010625,1,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,2,10.0,2.0,False,True,False,-6.75,-8.55,-6.1,-2.51,True,True,True,True,True,True,False,True,False,True,,,0.7,0.69,0.6,0.63,74,52,42,68,True,True,,,
0.0,0.3,0.0,0.0,0.3,0.0,0.027,0.245,-0.021,0.027,0.055,0.021,0.354,0.371,9.88,-6.234999999999999,9.9,0.003889,0.007778,0.2679,0.2109,1.3683,0.683,1.849,1.9711138982818825,-0.166,0.0,-0.166,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,3,10.0,2.0,False,True,False,-6.86,-10.0,-6.36,-1.72,True,True,True,True,True,True,False,True,True,True,,,0.71,0.73,0.65,0.56,84,26,37,29,,True,True,,
0.0,-0.3,0.0,0.0,-0.3,0.0,0.035,-0.283,0.028,0.035,0.017,0.028,0.351,0.377,7.41,-7.345,10.11,0.004304,0.008609,0.3145,0.3523,1.0514,0.654,-2.175,2.2711981419506313,0.224,0.0,0.224,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,4,10.0,2.0,False,True,False,-8.74,-10.51,-5.63,-4.5,True,True,True,True,True,True,False,True,True,True,,,0.68,0.63,0.62,0.59,28,39,29,28,,True,True,,
0.0,0.0,0.5,0.0,0.0,0.5,0.018,-0.003,0.452,0.018,0.003,0.048,0.345,0.361,5.95,-6.675,18.59,0.001557,0.003115,0.0631,0.0552,0.3371,-0.073,0.037,0.0818413098624405,3.61,3.998,-0.388,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,5,10.0,2.0,False,True,False,-4.28,-14.54,-11.32,3.44,True,True,True,True,True,True,False,True,True,True,,,0.85,0.94,0.68,0.84,19,46,18,56,,True,,True,True
0.0,0.0,-0.5,0.0,0.0,-0.5,-0.002,-0.001,-0.378,0.002,0.001,0.122,0.351,0.367,6.96,-9.8475,6.93,0.00169,0.00338,0.058,0.0425,0.9523,-0.027,0.007,0.027892651361962707,-3.021,-3.998,0.976,0,1600,0.0,0,0,1600,0.0,0,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,6,10.0,2.0,False,True,False,-17.73,-2.72,-3.93,-15.01,True,True,False,True,True,True,False,True,True,True,,,0.92,0.9,0.76,0.93,26,78,88,56,,True,,True,False
0.5,0.2,0.4,0.5,0.2,0.4,0.509,0.116,0.393,0.009,0.084,0.007,0.358,0.381,8.58,-7.69,7.35,0.01072,0.02144,0.6522,0.503,1.4713,-2.082,1.62,2.638015162958697,3.142,3.198,-0.056,0,1600,0.0,0,13,1600,0.008125,1,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,7,10.0,2.0,False,True,False,-10.74,-6.44,-7.37,-6.21,True,False,True,True,True,True,False,True,True,True,,,0.73,0.48,0.56,0.57,48,42,57,34,,True,,,
-0.5,-0.2,-0.4,-0.5,-0.2,-0.4,-0.437,-0.197,-0.351,0.063,0.003,0.049,0.337,0.364,8.57,-6.629999999999999,4.38,0.008037,0.016073,0.5679,0.3324,1.3176,0.361,2.66,2.684384659470397,-2.806,-3.198,0.392,0,1600,0.0,0,57,1600,0.0375,2,new14900,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14900,8,10.0,2.0,False,True,False,-8.69,-7.99,-6.26,-3.58,True,True,True,True,True,True,False,True,False,True,,,0.66,0.65,0.54,0.67,61,63,45,65,,True,,,
0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.011,0.001,0.001,0.011,0.354,0.355,3.61,-4.295,2.93,0.000431,0.000862,0.0042,0.0999,0.1371,-0.006,-0.009,0.010816653826391968,0.087,0.0,0.087,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,0,10.0,2.0,False,True,False,2.23,-4.28,-10.26,-4.87,True,True,True,True,True,True,True,True,True,True,False,False,1.0,1.0,1.0,1.0,0,0,6,0,,,,,
0.5,0.0,0.0,0.5,0.0,0.0,0.492,-0.009,0.06,0.008,0.009,0.06,0.369,0.388,4.13,-8.370000000000001,0.32,0.00843,0.016861,0.5931,0.3878,1.3354,3.751,1.045,3.893844629668729,0.48,0.0,0.48,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,1,10.0,2.0,False,True,False,-8.88,-4.2,-12.16,-8.24,True,True,True,True,True,True,False,True,True,True,,,0.74,0.65,0.57,0.57,49,82,43,35,False,True,,,
-0.5,0.0,0.0,-0.5,0.0,0.0,-0.425,-0.022,0.001,0.075,0.022,0.001,0.342,0.359,7.95,-5.88,4.16,0.007076,0.014152,0.5122,0.2498,1.3064,-3.398,-0.268,3.4085521853127028,0.007,0.0,0.007,0,1600,0.0,0,67,1600,0.04375,2,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,2,10.0,2.0,False,True,False,-7.53,-7.0,-6.54,-2.45,True,True,True,True,True,True,False,True,False,True,,,0.75,0.69,0.59,0.67,90,82,46,62,True,True,,,
0.0,0.3,0.0,0.0,0.3,0.0,0.03,0.239,-0.007,0.03,0.061,0.007,0.354,0.366,8.66,-6.4575,12.22,0.003967,0.007934,0.2706,0.1436,1.1138,0.504,1.856,1.923213976654704,-0.052,0.0,-0.052,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,3,10.0,2.0,False,True,False,-6.58,-9.89,-6.7,-2.66,True,True,True,True,True,True,False,True,True,True,,,0.68,0.8,0.71,0.57,151,35,51,41,,True,True,,
0.0,-0.3,0.0,0.0,-0.3,0.0,0.03,-0.267,0.051,0.03,0.033,0.051,0.356,0.376,7.4,-6.92,12.09,0.004485,0.008971,0.3039,0.2132,1.2995,0.856,-1.959,2.137853362604648,0.407,0.0,0.407,0,1600,0.0,0,32,1600,0.02,1,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,4,10.0,2.0,False,True,False,-8.05,-7.48,-6.08,-6.07,True,True,True,True,True,True,False,True,False,True,,,0.74,0.72,0.62,0.65,47,112,47,43,,True,True,,
0.0,0.0,0.5,0.0,0.0,0.5,-0.005,-0.012,0.464,0.005,0.012,0.036,0.34,0.356,6.91,-6.975,20.81,0.002614,0.005229,0.0829,0.0467,0.8136,0.121,0.065,0.1373535583812811,3.713,3.998,-0.285,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,5,10.0,2.0,False,True,False,-0.17,-14.28,-16.11,2.66,True,True,True,True,True,True,False,True,True,True,,,0.9,0.91,0.88,0.85,48,75,134,64,,True,,True,True
0.0,0.0,-0.5,0.0,0.0,-0.5,0.01,0.003,-0.361,0.01,0.003,0.139,0.352,0.365,6.12,-9.059999999999999,7.36,0.001862,0.003724,0.0506,0.0316,0.3759,0.002,-0.031,0.031064449134018134,-2.883,-3.998,1.114,0,1600,0.0,0,0,1600,0.0,0,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,6,10.0,2.0,False,True,False,-17.08,-1.81,-3.58,-13.77,True,True,False,True,True,True,False,True,True,True,,,0.94,0.92,0.83,0.92,16,74,116,46,,True,,True,False
0.5,0.2,0.4,0.5,0.2,0.4,0.496,0.137,0.405,0.004,0.063,0.005,0.361,0.384,7.04,-8.24,4.12,0.010694,0.021389,0.6392,0.3891,1.4854,-2.31,1.171,2.5898534707585292,3.239,3.198,0.041,0,1600,0.0,0,15,1600,0.009375,1,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,7,10.0,2.0,False,True,False,-9.18,-6.46,-10.25,-7.07,True,True,True,True,True,True,False,True,True,True,,,0.71,0.59,0.61,0.56,49,56,104,39,,True,,,
-0.5,-0.2,-0.4,-0.5,-0.2,-0.4,-0.447,-0.204,-0.351,0.053,0.004,0.049,0.337,0.364,11.28,-6.765,4.72,0.008102,0.016204,0.5811,0.3005,1.5573,0.249,2.745,2.7562703060476488,-2.807,-3.198,0.391,0,1600,0.0,0,34,1600,0.025625,3,new14999,/tmp/himloco_terrain_refine_eval.WsuKvN/model_14999,8,10.0,2.0,False,True,False,-8.85,-6.96,-6.57,-4.68,True,True,True,True,False,True,False,True,False,True,,,0.66,0.69,0.59,0.64,41,81,57,63,,True,,,
