step,time_s,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,target_q_10,target_q_11,joint_q_0,joint_q_1,joint_q_2,joint_q_3,joint_q_4,joint_q_5,joint_q_6,joint_q_7,joint_q_8,joint_q_9,joint_q_10,joint_q_11,joint_dq_0,joint_dq_1,joint_dq_2,joint_dq_3,joint_dq_4,joint_dq_5,joint_dq_6,joint_dq_7,joint_dq_8,joint_dq_9,joint_dq_10,joint_dq_11,ang_vel_0,ang_vel_1,ang_vel_2,projected_gravity_0,projected_gravity_1,projected_gravity_2,base_lin_vel_0,base_lin_vel_1,base_lin_vel_2,base_pos_0,base_pos_1,base_pos_2,base_quat_0,base_quat_1,base_quat_2,base_quat_3
121,2.42,-0.04534169286489487,-0.0006261229864321649,0.007912511005997658,0.024098161607980728,0.007440619170665741,-1.04206383228302,0.0,0.0,0.25,-0.19510620832443237,0.10053832083940506,-0.060641124844551086,0.09744729846715927,0.15513142943382263,0.16102387011051178,-0.08397041261196136,-0.004793108440935612,-0.1313478797674179,-0.11860857903957367,0.03520340472459793,-0.040801577270030975,-0.04931597411632538,0.030683649703860283,-0.028363529592752457,-0.023655427619814873,0.0001183807835332118,0.032082345336675644,-0.0690067782998085,0.03485993295907974,0.07041560858488083,0.02888730727136135,0.0685020312666893,0.050367046147584915,-0.7672854661941528,0.24225227534770966,-0.1313990205526352,0.5903609395027161,-0.04606436938047409,-0.16741329431533813,0.04851691424846649,-0.017703942954540253,0.6862661242485046,0.821403443813324,1.283062219619751,0.6044660210609436,-0.09441937506198883,0.09441918134689331,0.09441918134689331,-0.09441937506198883,-0.014672378078103065,-0.0012460174039006233,-0.8804483413696289,-0.05797223746776581,0.11963711678981781,0.7609042525291443,-0.12211799621582031,0.02926965057849884,0.0955495610833168,0.06856489926576614,0.716574490070343,0.582012414932251,0.38771989941596985,1.0604625940322876,-0.12011208385229111,-0.11449305713176727,0.12990927696228027,0.09022606164216995,0.7694705128669739,0.8073174357414246,0.8238874077796936,0.8171412348747253,-1.3208563327789307,-1.354496955871582,-1.4030699729919434,-1.2348843812942505,-0.09283439069986343,0.01032579131424427,0.04055461287498474,0.006300357170403004,0.9617321491241455,0.9514393210411072,0.7153920531272888,0.7959412336349487,-1.6239911317825317,-1.6200222969055176,-1.474520206451416,-1.5402642488479614,0.019311482086777687,0.011360806412994862,0.23907135426998138,0.18832549452781677,-0.23378023505210876,-0.1757698953151703,-0.4505719542503357,-0.3579435348510742,-0.02059537172317505,0.16346475481987,0.4758320450782776,0.3504733741283417,-0.09986085444688797,0.12334234267473221,0.19718582928180695,0.045403264462947845,-0.021737929433584213,-0.9987322092056274,-0.014672378078103065,-0.0012460174039006233,0.03522467613220215,-3.753772258758545,0.2443368136882782,0.32137155532836914,0.7899811863899231,0.022507881745696068,0.011282538063824177,-0.6126137971878052
122,2.44,-0.1588689684867859,-0.07063289731740952,0.02094086818397045,0.043139781802892685,0.014238189905881882,-1.0272088050842285,0.0,0.0,0.25,-0.1798686683177948,0.1181206926703453,-0.028919881209731102,0.11251303553581238,0.1607491374015808,0.14285892248153687,-0.06997288018465042,-0.00727057782933116,-0.11323058605194092,-0.09620178490877151,0.04064076393842697,-0.04047325626015663,0.04788023233413696,0.034171368926763535,0.06690972298383713,0.09496378153562546,-0.00463976850733161,0.018329311162233353,0.12310657650232315,0.00504492549225688,0.047431837767362595,0.06209268793463707,0.0504298210144043,0.0809372216463089,-0.8804483413696289,-0.05797223746776581,0.11963711678981781,0.7609042525291443,-0.12211799621582031,0.02926965057849884,0.0955495610833168,0.06856489926576614,0.716574490070343,0.582012414932251,0.38771989941596985,1.0604625940322876,-0.27355682849884033,0.2735566198825836,0.2735566198825836,-0.27355682849884033,-0.011698965914547443,0.014444936998188496,-0.8435192108154297,0.08973962068557739,0.04649113118648529,0.9613755345344543,-0.3248991370201111,0.6130741834640503,-0.08739465475082397,0.17092177271842957,0.7310163378715515,-0.5087267160415649,-0.21081459522247314,1.3283307552337646,-0.1108798012137413,-0.07756509631872177,0.11162278056144714,0.14034387469291687,0.71877521276474,0.9532685279846191,0.7781513333320618,0.8427304625511169,-1.3172459602355957,-1.6271816492080688,-1.552703619003296,-1.167917251586914,-0.08385895192623138,0.01877591386437416,0.06630222499370575,0.019591324031352997,0.9583125114440918,0.9452745318412781,0.7327849268913269,0.797739565372467,-1.6149487495422363,-1.6000592708587646,-1.461458683013916,-1.5329362154006958,0.5177282691001892,0.47974374890327454,1.531843662261963,0.7354423999786377,-0.18036441504955292,-0.3655197322368622,1.4201003313064575,0.2628980875015259,0.7526566386222839,1.3858870267868042,0.8116095066070557,0.3672891855239868,-0.6435752511024475,-0.39878031611442566,0.2391698658466339,0.04079744219779968,-0.010786911472678185,-0.9991092085838318,-0.011698965914547443,0.014444936998188496,0.09095793962478638,-3.7536590099334717,0.2445588856935501,0.3228258490562439,0.7915259599685669,0.016735462471842766,0.012857679277658463,-0.6107710003852844
123,2.46,-0.05661660432815552,-0.03539600968360901,0.04329546540975571,0.08211371302604675,0.0008018538355827332,-0.9957607984542847,0.0,0.0,0.25,-0.18454766273498535,0.09723873436450958,-0.02304966002702713,0.13279268145561218,0.16042105853557587,0.1376284509897232,-0.037329405546188354,-0.005568882916122675,-0.09932561963796616,-0.11514800041913986,-0.01239264477044344,-0.020787956193089485,0.004248911049216986,-0.14210277795791626,0.08791829645633698,0.08445212990045547,-0.03614190220832825,-0.09314115345478058,-0.009670520201325417,-0.02003001607954502,-0.019795268774032593,-0.03064889647066593,-0.0930260419845581,0.03479495272040367,-0.8435192108154297,0.08973962068557739,0.04649113118648529,0.9613755345344543,-0.3248991370201111,0.6130741834640503,-0.08739465475082397,0.17092177271842957,0.7310163378715515,-0.5087267160415649,-0.21081459522247314,1.3283307552337646,-0.4436027407646179,0.44360265135765076,0.44360265135765076,-0.4436027407646179,-0.01724093221127987,0.010428108274936676,-1.0991357564926147,0.343041330575943,-0.08810515701770782,1.085531234741211,-0.3163694143295288,0.6192941665649414,-0.10932393372058868,0.22829541563987732,0.5637896656990051,-0.6057336926460266,-0.05409163236618042,1.457339882850647,-0.17478394508361816,-0.014239668846130371,0.07797370851039886,0.1713828146457672,0.7209076881408691,0.9548235535621643,0.7726690173149109,0.8570738434791565,-1.3590525388717651,-1.6514334678649902,-1.5135228633880615,-1.1356650590896606,-0.07877359539270401,-0.0035899393260478973,0.08077377825975418,0.029108360409736633,0.9544095993041992,0.9404147267341614,0.7693099975585938,0.800470769405365,-1.605211853981018,-1.6126445531845093,-1.5156574249267578,-1.5273282527923584,0.19746343791484833,-1.7708423137664795,0.6788437962532043,0.4322661757469177,-0.21622762084007263,-0.41676226258277893,1.084608793258667,-0.015450604259967804,0.3318968117237091,-0.5838060975074768,-1.6644096374511719,0.3559108376502991,-0.32416820526123047,-0.13181592524051666,0.2463613748550415,0.03604591637849808,-0.0032728761434555054,-0.9993447661399841,-0.01724093221127987,0.010428108274936676,0.05894336849451065,-3.7534289360046387,0.24488310515880585,0.32420507073402405,0.793047308921814,0.012275813147425652,0.01330100279301405,-0.6088910698890686
124,2.48,-0.051341380923986435,-0.018909143283963203,0.05156179890036583,-0.002781286835670471,0.004721138626337051,-1.027204990386963,0.0,0.0,0.25,-0.1669071912765503,0.08224489539861679,-0.015547615475952625,0.13064654171466827,0.1480044275522232,0.13490800559520721,-0.030030515044927597,-0.003298528492450714,-0.10527198016643524,-0.13015688955783844,-0.008977722376585007,-0.01415336411446333,0.08711721003055573,-0.08192178606987,-0.025309255346655846,0.05678332969546318,0.058279454708099365,0.008026248775422573,0.03590799495577812,-0.056751858443021774,0.06039481237530708,-0.11419828236103058,0.08009107410907745,0.08808573335409164,-1.0991357564926147,0.343041330575943,-0.08810515701770782,1.085531234741211,-0.3163694143295288,0.6192941665649414,-0.10932393372058868,0.22829541563987732,0.5637896656990051,-0.6057336926460266,-0.05409163236618042,1.457339882850647,-0.5989120602607727,0.5989120006561279,0.5989120006561279,-0.5989120602607727,-0.016853341832756996,0.0011799531057476997,-1.081451416015625,0.26384255290031433,0.03779411315917969,1.002814769744873,-0.3131328225135803,0.670276403427124,-0.024183690547943115,0.1090850904583931,0.7334087491035461,-0.7172056436538696,-0.2213221788406372,1.5388236045837402,-0.17036285996437073,-0.03403936326503754,0.10944852977991104,0.15070369839668274,0.7217168211936951,0.96756911277771,0.793954074382782,0.8272712826728821,-1.3166477680206299,-1.679301381111145,-1.555330514907837,-1.115294098854065,-0.07364710420370102,-0.017293479293584824,0.08362569659948349,0.0395241305232048,0.9498957395553589,0.9398497343063354,0.7722440958023071,0.7971020340919495,-1.6025294065475464,-1.6400988101959229,-1.5103356838226318,-1.5181403160095215,0.30126506090164185,-0.1968902200460434,-0.24224096536636353,0.5896632671356201,-0.2148049771785736,-0.06793300062417984,0.015467225573956966,-0.35494232177734375,0.03854982554912567,-0.8443500995635986,0.14860236644744873,0.7359459400177002,-0.4231662452220917,0.03205519914627075,0.27888795733451843,0.03575892001390457,0.00412365049123764,-0.9993519186973572,-0.016853341832756996,0.0011799531057476997,0.04946666955947876,-3.7533955574035645,0.24520538747310638,0.3252987563610077,0.7947179675102234,0.009212098084390163,0.01546507142484188,-0.6067120432853699
125,2.5,-0.026442572474479675,0.015830514952540398,0.08079162985086441,0.027739908546209335,-0.00438869372010231,-1.0033292770385742,0.0,0.0,0.25,-0.16220976412296295,0.08412875980138779,-0.019242024049162865,0.15181787312030792,0.1556190550327301,0.13701298832893372,-0.02908414416015148,-0.0012240158393979073,-0.09536104649305344,-0.16979707777500153,-0.04012282192707062,-0.0194845087826252,0.05685992166399956,-0.05744278058409691,-0.005233836360275745,0.05731678009033203,-0.010209530591964722,-0.01449351292103529,0.056246351450681686,-0.03605929762125015,-0.011730998754501343,-0.05568261072039604,-0.08360253274440765,0.09293289482593536,-1.081451416015625,0.26384255290031433,0.03779411315917969,1.002814769744873,-0.3131328225135803,0.670276403427124,-0.024183690547943115,0.1090850904583931,0.7334087491035461,-0.7172056436538696,-0.2213221788406372,1.5388236045837402,-0.734322190284729,0.734322190284729,0.734322190284729,-0.734322190284729,-0.016073843464255333,-0.0038247411139309406,-0.9368636608123779,0.29341500997543335,0.0667417049407959,1.0075643062591553,-0.18107591569423676,0.6316973567008972,0.0679847002029419,0.08375485986471176,0.8224653601646423,-0.8612150549888611,-0.42739367485046387,1.5270204544067383,-0.13421592116355896,-0.026646248996257782,0.1166854277253151,0.1518910825252533,0.7547310590744019,0.9579243659973145,0.8169962167739868,0.8209387063980103,-1.2943836450576782,-1.7153037786483765,-1.6068484783172607,-1.1182448863983154,-0.06907873600721359,-0.01685865968465805,0.07656614482402802,0.04992286115884781,0.9461380839347839,0.9458110332489014,0.7796338796615601,0.7933011054992676,-1.6034802198410034,-1.666039228439331,-1.5365889072418213,-1.5105047225952148,0.23621766269207,0.021822307258844376,-0.2666317820549011,0.5698086023330688,-0.20565596222877502,0.24767297506332397,0.1440201997756958,-0.11493706703186035,-0.07841028273105621,-0.7860652208328247,-0.7954951524734497,0.6115027666091919,-0.30792713165283203,0.07693877816200256,0.30598652362823486,0.03678315877914429,0.010968864895403385,-0.9992630481719971,-0.016073843464255333,-0.0038247411139309406,0.03115818277001381,-3.7534584999084473,0.24549078941345215,0.32603806257247925,0.796515703201294,0.006748322397470474,0.017970116809010506,-0.60431307554245
126,2.52,-0.08286936581134796,-0.01773693785071373,0.036637138575315475,-0.00449492409825325,-0.0012503638863563538,-0.9948910474777222,0.0,0.0,0.25,-0.15510711073875427,0.08437085151672363,-0.015256080776453018,0.15485242009162903,0.14269916713237762,0.14971578121185303,0.0027672499418258667,-0.0020083431154489517,-0.10398577898740768,-0.19197143614292145,-0.08370886743068695,-0.013382296077907085,-0.04604041576385498,0.0013250410556793213,0.04139081388711929,-0.01164324302226305,0.0658484697341919,-0.014115619473159313,-0.02394293062388897,-0.04836263880133629,-0.03403130918741226,-0.02881351113319397,0.0004894852754659951,-0.04716137424111366,-0.9368636608123779,0.29341500997543335,0.0667417049407959,1.0075643062591553,-0.18107591569423676,0.6316973567008972,0.0679847002029419,0.08375485986471176,0.8224653601646423,-0.8612150549888611,-0.42739367485046387,1.5270204544067383,-0.8453365564346313,0.8453365564346313,0.8453365564346313,-0.8453365564346313,-0.014262869022786617,-0.009006020613014698,-1.2266260385513306,0.31316062808036804,-0.0015513747930526733,1.2907459735870361,-0.24321509897708893,0.8372328877449036,0.20481303334236145,0.1706331968307495,0.7586119174957275,-1.1944642066955566,-0.5230077505111694,1.6355488300323486,-0.20665651559829712,-0.02170984447002411,0.09961216151714325,0.2226864993572235,0.739196240901947,1.0093082189559937,0.8512032628059387,0.842658281326294,-1.310347080230713,-1.7986160516738892,-1.6307519674301147,-1.0911128520965576,-0.062087275087833405,-0.007992426864802837,0.07755180448293686,0.06268976628780365,0.9443549513816833,0.9502425789833069,0.7938021421432495,0.7898588180541992,-1.6081897020339966,-1.6955002546310425,-1.581297516822815,-1.504349946975708,0.35378798842430115,0.36899927258491516,0.232786625623703,0.6294555068016052,-0.06852086633443832,-0.05238300561904907,0.4820328652858734,-0.17335110902786255,-0.2892477214336395,-0.9641587734222412,-1.3615705966949463,0.26645493507385254,-0.45448610186576843,0.08836445212364197,0.2727367877960205,0.03825491666793823,0.01993669383227825,-0.999069094657898,-0.014262869022786617,-0.009006020613014698,0.008673358708620071,-3.7536354064941406,0.2457277625799179,0.326355904340744,0.7982484102249146,0.0035580587573349476,0.021278731524944305,-0.6019419431686401
127,2.54,0.00142089428845793,-0.014447691850364208,0.05344885587692261,-0.006286300718784332,0.041303012520074844,-0.9584665894508362,0.0,0.0,0.25,-0.15244071185588837,0.10511736571788788,-0.03012237139046192,0.1754186600446701,0.14504531025886536,0.18159158527851105,0.01194550096988678,-0.0023825187236070633,-0.11207269132137299,-0.2641158103942871,-0.10915887355804443,0.0008278824388980865,0.03725283220410347,-0.019725656136870384,-0.016137827187776566,-0.027736971154808998,0.04480062797665596,0.010446435771882534,0.01802641712129116,-0.03827150538563728,-0.015385741367936134,-0.03377888351678848,-0.09014799445867538,-0.06188083440065384,-1.2266260385513306,0.31316062808036804,-0.0015513747930526733,1.2907459735870361,-0.24321509897708893,0.8372328877449036,0.20481303334236145,0.1706331968307495,0.7586119174957275,-1.1944642066955566,-0.5230077505111694,1.6355488300323486,-0.9282650351524353,0.9282650351524353,0.9282650351524353,-0.9282650351524353,-0.006453963927924633,-0.007347337901592255,-1.142964243888855,0.4019806683063507,0.004926018416881561,1.1946547031402588,-0.1434176117181778,0.8562913537025452,0.2242668867111206,0.029611267149448395,0.8313595652580261,-1.3346562385559082,-0.5258228778839111,1.5941208600997925,-0.18574106693267822,0.0004951655864715576,0.10123150795698166,0.19866368174552917,0.7641456127166748,1.0140728950500488,0.8560667037963867,0.8074028491973877,-1.292160153388977,-1.833664059638977,-1.631455659866333,-1.1014697551727295,-0.06046345457434654,0.0009350485051982105,0.0726742297410965,0.07046005874872208,0.9432063102722168,0.9732686281204224,0.8150789141654968,0.7895287871360779,-1.613877534866333,-1.7651044130325317,-1.6141507625579834,-1.5032968521118164,-0.03859175369143486,0.13306258618831635,-0.28705406188964844,0.2910599112510681,-0.05746827647089958,0.9595807790756226,1.0209673643112183,0.04186035692691803,-0.2737692594528198,-2.123417854309082,-0.8824869394302368,-0.03335195034742355,-0.08574658632278442,0.07509660720825195,0.31653863191604614,0.04001985862851143,0.023550374433398247,-0.9989213347434998,-0.006453963927924633,-0.007347337901592255,-0.009897368960082531,-3.753815174102783,0.24585390090942383,0.3262559175491333,0.7999929189682007,0.002578472951427102,0.02308017946779728,-0.5995597839355469
128,2.56,-0.05156636983156204,0.0017315834993496537,0.06649284809827805,0.04823100194334984,0.02491236850619316,-1.0004937648773193,0.0,0.0,0.25,-0.17051954567432404,0.10760735720396042,-0.026220228523015976,0.16762638092041016,0.14647763967514038,0.20065225660800934,0.029418399557471275,-0.003886548802256584,-0.11642233282327652,-0.3146574795246124,-0.12135609984397888,0.0024110358208417892,0.027470409870147705,0.03808995708823204,0.003155017038807273,0.058979928493499756,-0.022143293172121048,0.043858956545591354,0.11385967582464218,-0.009538412094116211,0.02199549786746502,-0.13728654384613037,-0.0293594878166914,-0.012158936820924282,-1.142964243888855,0.4019806683063507,0.004926018416881561,1.1946547031402588,-0.1434176117181778,0.8562913537025452,0.2242668867111206,0.029611267149448395,0.8313595652580261,-1.3346562385559082,-0.5258228778839111,1.5941208600997925,-0.980353593826294,0.980353593826294,0.980353593826294,-0.980353593826294,-0.004580964799970388,-0.00803928729146719,-1.0475716590881348,0.44839397072792053,-7.562339305877686e-05,1.040777325630188,-0.10171467065811157,0.805650532245636,0.14235743880271912,-0.01291348785161972,0.8670242428779602,-1.3506666421890259,-0.6185039281845093,1.5635478496551514,-0.16189292073249817,0.012098491191864014,0.09998109936714172,0.16019433736801147,0.7745713591575623,1.0014126300811768,0.8355893492698669,0.7967716455459595,-1.2832438945770264,-1.837666630744934,-1.6546260118484497,-1.1091129779815674,-0.060835644602775574,0.011688929982483387,0.06991859525442123,0.07685081660747528,0.9425667524337769,0.99373459815979,0.8337483406066895,0.7897756099700928,-1.6213841438293457,-1.8096468448638916,-1.6219028234481812,-1.5040148496627808,-0.03660603240132332,0.49485713243484497,-0.10906118899583817,0.3086451590061188,-0.025588929653167725,0.723730742931366,0.823747992515564,0.11766528338193893,-0.418728768825531,-1.3426610231399536,-0.15898315608501434,-0.2397623211145401,-0.08983149379491806,0.13572244346141815,0.3123302161693573,0.04238353669643402,0.025460135191679,-0.9987769722938538,-0.004580964799970388,-0.00803928729146719,-0.021731102839112282,-3.7539846897125244,0.24591198563575745,0.3258993923664093,0.8018852472305298,0.002444208599627018,0.024607833474874496,-0.5969660878181458
129,2.58,0.025524649769067764,0.019584914669394493,0.060276664793491364,0.05979336425662041,0.06940487027168274,-1.011804223060608,0.0,0.0,0.25,-0.17129334807395935,0.11602289229631424,-0.03403656184673309,0.18840612471103668,0.14593879878520966,0.18820254504680634,0.04300256818532944,-0.004126770421862602,-0.13607797026634216,-0.3179994821548462,-0.14057715237140656,-0.0047514718025922775,0.06465762108564377,0.09277987480163574,-0.0008243799093179405,-0.02543906308710575,0.06544103473424911,0.033194899559020996,-0.04366554319858551,-0.017498886212706566,-0.0226863082498312,0.04086873680353165,-0.1000315472483635,-0.06045905873179436,-1.0475716590881348,0.44839397072792053,-7.562339305877686e-05,1.040777325630188,-0.10171467065811157,0.805650532245636,0.14235743880271912,-0.01291348785161972,0.8670242428779602,-1.3506666421890259,-0.6185039281845093,1.5635478496551514,-0.9998716115951538,0.9998716115951538,0.9998716115951538,-0.9998716115951538,-0.00727831432595849,-0.006178488954901695,-1.1560124158859253,0.5576468110084534,-0.008483290672302246,1.2693452835083008,-0.13451923429965973,0.7857620120048523,0.23854809999465942,0.11346808820962906,0.7947272658348083,-1.3938308954238892,-0.5891456604003906,1.6104207038879395,-0.1890031099319458,0.03941170126199722,0.09787917882204056,0.21733632683753967,0.7663701772689819,0.9964405298233032,0.8596370220184326,0.8283670544624329,-1.3013181686401367,-1.84845769405365,-1.6472864151000977,-1.0973948240280151,-0.06332150846719742,0.021637363359332085,0.06650253385305405,0.08069492131471634,0.9418671727180481,0.9971557259559631,0.8392683863639832,0.7873298525810242,-1.6322678327560425,-1.8251789808273315,-1.635759949684143,-1.504112958908081,-0.19492162764072418,0.45824766159057617,-0.1563609093427658,0.1077275350689888,-0.035724904388189316,-0.08448449522256851,-0.11533070355653763,-0.17902709543704987,-0.6059268712997437,-0.4979979693889618,-0.5165899991989136,-0.007455520331859589,0.07090197503566742,0.2595694959163666,0.27811887860298157,0.04688916727900505,0.025231288745999336,-0.9985814094543457,-0.00727831432595849,-0.006178488954901695,-0.032713502645492554,-3.7541465759277344,0.24601879715919495,0.32531827688217163,0.8035625219345093,0.003805957268923521,0.026359453797340393,-0.5946241617202759
130,2.6,-0.03385912999510765,0.0579230897128582,0.056083668023347855,0.020087700337171555,0.05989533290266991,-1.0271117687225342,0.0,0.0,0.25,-0.16477778553962708,0.1439157873392105,-0.030147386714816093,0.17866238951683044,0.14437827467918396,0.18558287620544434,0.03300601243972778,-0.02471229061484337,-0.14202560484409332,-0.32721710205078125,-0.14820492267608643,-0.002700050361454487,-0.028736496344208717,0.07035209983587265,0.02136256732046604,-0.01990300416946411,-0.01589978300035,-0.023414863273501396,0.0393163226544857,0.02331453002989292,-0.038662467151880264,0.01960458792746067,0.013553905300796032,0.020839422941207886,-1.1560124158859253,0.5576468110084534,-0.008483290672302246,1.2693452835083008,-0.13451923429965973,0.7857620120048523,0.23854809999465942,0.11346808820962906,0.7947272658348083,-1.3938308954238892,-0.5891456604003906,1.6104207038879395,-0.9861703515052795,0.9861704111099243,0.9861704111099243,-0.9861703515052795,0.0017830925062298775,-0.010198721662163734,-1.0518757104873657,0.5619202852249146,-0.020045340061187744,1.138094186782837,-0.17356526851654053,0.88221675157547,0.2164965569972992,-0.04083653539419174,0.7650310397148132,-1.437256932258606,-0.6350946426391602,1.553886890411377,-0.1629689335823059,0.04048006981611252,0.09498866647481918,0.1845235526561737,0.7566087245941162,1.0205541849136353,0.854124128818512,0.7897908687591553,-1.3087422847747803,-1.859314203262329,-1.65877366065979,-1.1115282773971558,-0.06488265097141266,0.044634561985731125,0.06793788820505142,0.08526916056871414,0.9424766302108765,0.9929105043411255,0.8405532836914062,0.7852272391319275,-1.6449569463729858,-1.8371753692626953,-1.641334891319275,-1.5051909685134888,-0.12854436039924622,1.1613783836364746,0.014073138125240803,0.1736127883195877,0.03650906682014465,-0.3530067801475525,0.14993567764759064,-0.04091106355190277,-0.5916740298271179,-0.3513798117637634,-0.1375584751367569,-0.12170275300741196,0.016601189970970154,0.2067914605140686,0.2713511288166046,0.051527366042137146,0.025736134499311447,-0.9983398914337158,0.0017830925062298775,-0.010198721662163734,-0.042723845690488815,-3.754347562789917,0.2460329681634903,0.32452356815338135,0.8051567077636719,0.00490468367934227,0.02838992327451706,-0.5923618078231812
131,2.62,0.05495269224047661,0.033188533037900925,0.024573305621743202,0.0411512665450573,0.04701758548617363,-0.9538492560386658,0.0,0.0,0.25,-0.16425999999046326,0.17108815908432007,-0.03840591758489609,0.1800200641155243,0.14268067479133606,0.19934974610805511,0.0453893318772316,-0.012325296178460121,-0.1615920215845108,-0.35798922181129456,-0.143610417842865,-0.002347620204091072,-0.04452367499470711,-0.023538703098893166,-0.05626436695456505,-0.06966175138950348,-0.049390338361263275,-0.025385597720742226,0.06297987699508667,0.016741609200835228,-0.008557694964110851,0.023130614310503006,0.054354168474674225,0.001965481089428067,-1.0518757104873657,0.5619202852249146,-0.020045340061187744,1.138094186782837,-0.17356526851654053,0.88221675157547,0.2164965569972992,-0.04083653539419174,0.7650310397148132,-1.437256932258606,-0.6350946426391602,1.553886890411377,-0.9397048950195312,0.9397048950195312,0.9397048950195312,-0.9397048950195312,0.007518756203353405,-0.010759571567177773,-1.1954610347747803,0.6685339212417603,-0.06245166063308716,1.2230684757232666,-0.17338062822818756,0.7654377818107605,0.1233515739440918,0.03836110234260559,0.6600403189659119,-1.3895236253738403,-0.6593472957611084,1.5831725597381592,-0.19886526465415955,0.06713347882032394,0.08438708633184433,0.20576712489128113,0.7566548585891724,0.9913594722747803,0.8308379054069519,0.8095902800559998,-1.3349899053573608,-1.8473808765411377,-1.6648368835449219,-1.1042068004608154,-0.07057271897792816,0.06323594599962234,0.06344528496265411,0.08539347350597382,0.9432049989700317,0.9941812753677368,0.8420992493629456,0.7837273478507996,-1.6582175493240356,-1.8505470752716064,-1.6484651565551758,-1.5084195137023926,-0.3547303378582001,0.6915433406829834,-0.2826836109161377,-0.08457379788160324,0.034366585314273834,0.1358237862586975,-0.012411568313837051,-0.09737204760313034,-0.6819318532943726,-0.37547579407691956,-0.23091301321983337,-0.17661063373088837,0.2572765648365021,0.2968743145465851,0.2340700775384903,0.05697795748710632,0.021925482898950577,-0.9981346726417542,0.007518756203353405,-0.010759571567177773,-0.05399578809738159,-3.7545366287231445,0.24591416120529175,0.32348790764808655,0.8065826296806335,0.007983045652508736,0.029477862641215324,-0.59033203125
132,2.64,0.07654757797718048,0.0967443510890007,0.025850018486380577,0.056133415549993515,0.01216088980436325,-1.018890380859375,0.0,0.0,0.25,-0.18042656779289246,0.17137715220451355,-0.03994210064411163,0.17506293952465057,0.135259211063385,0.19528254866600037,0.040946103632450104,-0.015268742106854916,-0.1708560287952423,-0.3484579622745514,-0.14961719512939453,-0.006231171078979969,0.010822164826095104,-0.025888850912451744,-0.014769417233765125,-0.0789748951792717,0.029097629711031914,-0.02019868604838848,-0.043251823633909225,0.0248330719769001,-0.011260789819061756,-0.05269864946603775,-0.06735755503177643,-0.016889870166778564,-1.1954610347747803,0.6685339212417603,-0.06245166063308716,1.2230684757232666,-0.17338062822818756,0.7654377818107605,0.1233515739440918,0.03836110234260559,0.6600403189659119,-1.3895236253738403,-0.6593472957611084,1.5831725597381592,-0.8620193600654602,0.8620194792747498,0.8620194792747498,-0.8620193600654602,0.011364199221134186,-0.014055943116545677,-1.2242882251739502,0.7653730511665344,-0.16347536444664001,1.3150081634521484,-0.20688097178936005,0.5855910181999207,0.07011568546295166,0.10234419256448746,0.6097598671913147,-0.8843939900398254,-0.46788015961647034,1.618537187576294,-0.20607206225395203,0.09134326130151749,0.059131160378456116,0.2287520468235016,0.7482797503471375,0.9463977813720703,0.8175289630889893,0.8255860805511475,-1.3475600481033325,-1.72109854221344,-1.6169700622558594,-1.0953657627105713,-0.07858065515756607,0.0783768892288208,0.05724870786070824,0.08307014405727386,0.9437264800071716,0.9879011511802673,0.8329338431358337,0.7811160087585449,-1.6728270053863525,-1.8443238735198975,-1.6533820629119873,-1.5118029117584229,-0.43383103609085083,0.7901657223701477,-0.3208633363246918,-0.14800451695919037,0.02750384993851185,-0.3959465026855469,-0.6212490797042847,-0.13329818844795227,-0.746850848197937,0.21923887729644775,-0.2424934208393097,-0.1835821121931076,0.3362903594970703,0.35176321864128113,0.24483664333820343,0.06374653428792953,0.01564536988735199,-0.9978435039520264,0.011364199221134186,-0.014055943116545677,-0.05943584069609642,-3.754749059677124,0.2457091063261032,0.32230904698371887,0.8078944087028503,0.012448123656213284,0.030385958030819893,-0.5884117484092712
