command_vx,command_vy,command_wz,policy_command_vx,policy_command_vy,policy_command_wz,measured_vx,measured_vy,measured_wz,error_vx,error_vy,error_wz,min_height_m,mean_height_m,max_tilt_deg,hip_outward_mean_deg,hip_outward_max_deg,action_delta,action_delta2,foot_slip_m_s,foot_impact_mean_m_s,foot_impact_max_m_s,world_displacement_x_m,world_displacement_y_m,world_displacement_m,yaw_integral_measured_rad,yaw_integral_requested_rad,yaw_integral_bias_rad,self_collision_contact_steps,self_collision_sample_steps,self_collision_mean_pairs,self_collision_max_pairs,illegal_ground_contact_steps,illegal_ground_sample_steps,illegal_ground_mean_pairs,illegal_ground_max_pairs,candidate,candidate_path,command_index,duration_s,warmup_s,passes_absolute,passes_relative,passes_all,hip_outward_mean_fr_deg,hip_outward_mean_fl_deg,hip_outward_mean_rr_deg,hip_outward_mean_rl_deg,absolute_gates/vx,absolute_gates/vy,absolute_gates/wz,absolute_gates/height,absolute_gates/tilt,absolute_gates/not_fallen,absolute_gates/body_height_target,absolute_gates/self_collision,absolute_gates/illegal_ground_contact,absolute_gates/hip_outward,absolute_gates/standing_height,absolute_gates/standing_tilt,contact_duty_per_leg/fr,contact_duty_per_leg/fl,contact_duty_per_leg/rr,contact_duty_per_leg/rl,contact_transitions_per_leg/fr,contact_transitions_per_leg/fl,contact_transitions_per_leg/rr,contact_transitions_per_leg/rl,absolute_gates/pure_vx_decoupled,absolute_gates/gait_transitions,absolute_gates/pure_vy_decoupled,absolute_gates/pure_yaw_xy_drift,absolute_gates/pure_yaw_integral_bias_rate
-0.8,-0.2,-0.5,-0.8,-0.2,-0.5,-0.701,-0.174,-0.516,0.099,0.026,0.016,0.289,0.292,4.28,-13.6375,-5.24,0.011313,0.022626,0.8397,0.2463,1.1052,2.379,0.666,2.47046493599889,-4.123,-3.998,-0.126,0,1600,0.0,0,0,1600,0.0,0,m11300,/tmp/himloco_mujoco_eval2.o7gEd5/model_11300,30,10.0,2.0,False,True,False,-17.27,-16.06,-7.57,-13.65,True,True,True,True,True,True,False,True,True,True,,,0.57,0.68,0.62,0.66,67,146,102,80,,True,,,
0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.005,0.001,0.0,0.005,0.296,0.306,3.65,-0.05750000000000011,14.58,0.000306,0.000613,0.0096,0.0099,0.0558,-0.004,-0.001,0.00412310562561766,0.04,0.0,0.04,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,0,10.0,2.0,False,True,False,-0.11,-3.86,-5.19,8.93,True,True,True,True,True,True,True,True,True,False,False,False,0.99,1.0,1.0,1.0,16,0,0,12,,,,,
0.05,0.0,0.0,0.05,0.0,0.0,0.001,-0.001,0.003,0.049,0.001,0.003,0.309,0.31,3.8,1.095,12.28,0.00028,0.000561,0.0025,0.0,0.0,0.011,-0.004,0.011704699910719624,0.023,0.0,0.023,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,1,10.0,2.0,False,True,False,1.24,-3.9,-4.86,11.9,True,True,True,True,True,True,True,True,True,True,,,1.0,1.0,1.0,1.0,0,0,0,0,True,False,,,
-0.05,0.0,0.0,-0.05,0.0,0.0,-0.001,-0.001,0.002,0.049,0.001,0.002,0.297,0.307,2.84,-2.62,13.34,0.000353,0.000707,0.013,0.0103,0.0956,-0.004,-0.006,0.007211102550927979,0.013,0.0,0.013,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,2,10.0,2.0,False,True,False,-4.6,-3.81,-5.95,3.88,True,True,True,True,True,True,True,True,True,True,,,0.99,1.0,1.0,0.99,26,2,0,26,True,False,,,
0.15,0.0,0.0,0.15,0.0,0.0,0.084,-0.009,-0.024,0.066,0.009,0.024,0.304,0.313,2.7,-6.092499999999999,-1.12,0.001951,0.003902,0.1058,0.0644,0.5906,0.659,-0.145,0.6747636623292633,-0.188,0.0,-0.188,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,3,10.0,2.0,True,True,True,-9.18,-5.35,-5.35,-4.49,True,True,True,True,True,True,True,True,True,True,,,0.95,0.95,0.65,0.88,20,32,140,20,True,True,,,
-0.15,0.0,0.0,-0.15,0.0,0.0,-0.092,-0.005,0.008,0.058,0.005,0.008,0.298,0.302,3.41,-5.88,-2.53,0.001998,0.003996,0.119,0.0188,0.1895,-0.729,-0.107,0.7368106948192323,0.067,0.0,0.067,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,4,10.0,2.0,False,True,False,-7.17,-5.46,-5.25,-5.64,True,True,True,True,True,True,False,True,True,True,,,0.89,0.9,0.93,0.95,82,236,182,124,True,True,,,
0.45,0.0,0.0,0.45,0.0,0.0,0.417,-0.012,-0.057,0.033,0.012,0.057,0.328,0.33,2.97,-7.1675,-0.39,0.006518,0.013036,0.4825,0.322,0.6429,3.122,-1.094,3.308129380783043,-0.453,0.0,-0.453,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,5,10.0,2.0,False,True,False,-12.02,-6.26,-6.97,-3.42,True,True,True,True,True,True,True,True,True,True,,,0.69,0.66,0.7,0.64,26,24,61,24,False,True,,,
-0.45,0.0,0.0,-0.45,0.0,0.0,-0.388,0.003,-0.021,0.062,0.003,0.021,0.301,0.302,2.14,-8.78,-4.0,0.005424,0.010849,0.4476,0.0705,0.2488,-3.086,0.313,3.1018325228806276,-0.171,0.0,-0.171,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,6,10.0,2.0,True,True,True,-12.79,-10.94,-5.93,-5.46,True,True,True,True,True,True,True,True,True,True,,,0.73,0.71,0.77,0.79,62,52,198,210,True,True,,,
0.8,0.0,0.0,0.8,0.0,0.0,0.775,0.005,-0.032,0.025,0.005,0.032,0.32,0.325,3.64,-8.7725,0.46,0.018125,0.036251,0.8616,0.7931,1.3806,6.093,-1.055,6.183661860095521,-0.257,0.0,-0.257,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,7,10.0,2.0,True,True,True,-10.82,-3.96,-11.17,-9.14,True,True,True,True,True,True,True,True,True,True,,,0.68,0.65,0.54,0.53,44,44,34,44,True,True,,,
-0.8,0.0,0.0,-0.8,0.0,0.0,-0.741,0.015,-0.026,0.059,0.015,0.026,0.295,0.297,1.87,-10.795,-2.26,0.010451,0.020902,0.8775,0.2275,0.9069,-5.83,1.006,5.916158889008983,-0.208,0.0,-0.208,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,8,10.0,2.0,True,True,True,-14.27,-15.16,-6.35,-7.4,True,True,True,True,True,True,True,True,True,True,,,0.62,0.68,0.63,0.59,106,118,70,104,True,True,,,
1.0,0.0,0.0,1.0,0.0,0.0,0.974,0.003,-0.032,0.026,0.003,0.032,0.314,0.318,4.03,-9.485,2.85,0.025817,0.051633,1.076,1.2013,1.6152,7.666,-1.267,7.769996460745655,-0.257,0.0,-0.257,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,9,10.0,2.0,True,True,True,-11.96,-3.94,-11.79,-10.25,True,True,True,True,True,True,True,True,True,True,,,0.62,0.62,0.54,0.51,37,39,39,38,True,True,,,
-1.0,0.0,0.0,-1.0,0.0,0.0,-0.935,0.031,-0.029,0.065,0.031,0.029,0.29,0.294,1.99,-11.5625,-1.38,0.01461,0.029221,1.1222,0.3071,1.2882,-7.301,1.556,7.46496731406106,-0.234,0.0,-0.234,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,10,10.0,2.0,True,True,True,-15.25,-17.1,-6.63,-7.27,True,True,True,True,True,True,True,True,True,True,,,0.6,0.64,0.57,0.56,120,165,89,126,True,True,,,
0.0,0.1,0.0,0.0,0.1,0.0,0.001,0.004,-0.006,0.001,0.096,0.006,0.299,0.305,3.84,-1.2999999999999998,8.04,0.000288,0.000575,0.011,0.0014,0.0616,0.011,0.03,0.03195309061734091,-0.05,0.0,-0.05,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,11,10.0,2.0,False,True,False,3.43,-4.34,-5.81,1.52,True,False,True,True,True,True,False,True,True,True,,,0.99,1.0,0.98,1.0,26,0,60,0,,False,True,,
0.0,-0.1,0.0,0.0,-0.1,0.0,0.004,-0.038,-0.022,0.004,0.062,0.022,0.304,0.311,6.21,-8.004999999999999,16.32,0.001075,0.002151,0.0565,0.0326,0.9415,0.025,-0.301,0.3020364216448076,-0.179,0.0,-0.179,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,12,10.0,2.0,True,True,True,-14.12,-6.94,-9.74,-1.22,True,True,True,True,True,True,True,True,True,True,,,0.98,0.94,0.98,0.88,30,73,12,126,,True,True,,
0.0,0.3,0.0,0.0,0.3,0.0,-0.019,0.181,0.006,0.019,0.119,0.006,0.311,0.313,3.83,-7.290000000000001,4.06,0.003605,0.007211,0.1972,0.0491,0.4566,-0.173,1.447,1.4573050469959954,0.047,0.0,0.047,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,13,10.0,2.0,False,True,False,-8.4,-6.21,-2.99,-11.56,True,False,True,True,True,True,True,True,True,True,,,0.81,0.86,0.79,0.89,36,54,396,40,,True,True,,
0.0,-0.3,0.0,0.0,-0.3,0.0,-0.001,-0.214,-0.03,0.001,0.086,0.03,0.316,0.318,3.59,-5.22,10.76,0.003867,0.007734,0.2368,0.0565,0.392,-0.279,-1.682,1.704982404601291,-0.243,0.0,-0.243,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,14,10.0,2.0,False,True,False,-8.11,-5.65,-7.78,0.66,True,False,True,True,True,True,True,True,True,True,,,0.76,0.79,0.84,0.83,31,203,65,165,,True,True,,
0.0,0.6,0.0,0.0,0.6,0.0,-0.013,0.465,0.023,0.013,0.135,0.023,0.317,0.32,4.18,-4.715,12.98,0.008214,0.016427,0.4997,0.1469,0.7049,-0.582,3.664,3.709935309409047,0.183,0.0,0.183,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,15,10.0,2.0,False,True,False,-7.64,-2.19,-4.34,-4.69,True,False,True,True,True,True,True,True,True,True,,,0.75,0.57,0.67,0.72,38,42,358,36,,True,True,,
0.0,-0.6,0.0,0.0,-0.6,0.0,0.022,-0.488,-0.004,0.022,0.112,0.004,0.326,0.33,4.71,-5.3475,12.34,0.010023,0.020047,0.5172,0.162,1.0741,0.163,-3.904,3.9074013103340177,-0.029,0.0,-0.029,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,16,10.0,2.0,False,True,False,-6.44,-6.22,-4.76,-3.97,True,False,True,True,True,True,True,True,True,True,,,0.6,0.71,0.62,0.75,34,234,50,121,,True,True,,
0.0,1.0,0.0,0.0,1.0,0.0,0.015,0.795,0.001,0.015,0.205,0.001,0.323,0.327,5.92,-3.865,24.97,0.018638,0.037276,0.8707,0.4991,1.7129,0.137,6.355,6.356476539719155,0.007,0.0,0.007,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,17,10.0,2.0,False,True,False,-9.19,-0.15,-4.73,-1.39,True,False,True,True,True,True,True,True,True,True,,,0.66,0.48,0.62,0.62,44,39,216,38,,True,True,,
0.0,-1.0,0.0,0.0,-1.0,0.0,0.015,-0.803,0.006,0.015,0.197,0.006,0.335,0.343,7.09,-6.077500000000001,19.9,0.020515,0.041029,0.8553,0.7238,2.0238,0.419,-6.4,6.413701037622506,0.045,0.0,0.045,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,18,10.0,2.0,False,True,False,-2.08,-8.41,-3.34,-10.48,True,False,True,True,True,True,False,True,True,True,,,0.46,0.62,0.53,0.63,37,76,43,83,,True,True,,
0.0,0.0,0.1,0.0,0.0,0.1,-0.001,0.001,0.021,0.001,0.001,0.079,0.306,0.311,2.69,-5.7725,7.62,0.00038,0.000761,0.0118,0.0116,0.0529,-0.006,0.002,0.006324555320336759,0.169,0.8,-0.63,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,19,10.0,2.0,False,True,False,-7.85,-7.85,-9.08,1.69,True,True,True,True,True,True,True,True,True,True,,,0.99,1.0,1.0,0.99,16,0,0,22,,False,,True,False
0.0,0.0,-0.1,0.0,0.0,-0.1,0.002,0.001,-0.032,0.002,0.001,0.068,0.307,0.308,1.53,-3.245,5.6,0.000328,0.000656,0.0072,0.0002,0.0038,0.019,0.007,0.020248456731316585,-0.255,-0.8,0.544,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,20,10.0,2.0,False,True,False,-3.93,0.37,-3.5,-5.92,True,True,True,True,True,True,True,True,True,True,,,1.0,1.0,0.96,1.0,0,0,116,0,,False,,True,False
0.0,0.0,0.25,0.0,0.0,0.25,-0.005,-0.017,0.214,0.005,0.017,0.036,0.302,0.312,5.03,-9.0,9.37,0.001094,0.002188,0.0447,0.0213,0.2871,0.097,-0.051,0.10959014554237986,1.709,1.999,-0.29,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,21,10.0,2.0,True,True,True,-1.19,-14.58,-19.87,-0.36,True,True,True,True,True,True,True,True,True,True,,,0.97,0.97,0.97,0.93,30,88,46,88,,True,,True,True
0.0,0.0,-0.25,0.0,0.0,-0.25,-0.013,0.006,-0.206,0.013,0.006,0.044,0.304,0.312,3.83,-10.415,8.35,0.000997,0.001994,0.0367,0.0135,0.3885,-0.027,0.107,0.11035397591387452,-1.649,-1.999,0.349,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,22,10.0,2.0,True,True,True,-17.31,-0.18,-1.87,-22.3,True,True,True,True,True,True,True,True,True,True,,,0.98,0.97,0.8,0.97,34,38,190,30,,True,,True,True
0.0,0.0,0.5,0.0,0.0,0.5,-0.01,-0.024,0.458,0.01,0.024,0.042,0.294,0.315,4.57,-9.584999999999999,12.3,0.002362,0.004724,0.0642,0.0366,0.4216,0.068,0.081,0.10575916035975325,3.663,3.998,-0.334,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,23,10.0,2.0,True,True,True,-2.34,-15.73,-19.47,-0.8,True,True,True,True,True,True,True,True,True,True,,,0.84,0.95,0.94,0.89,84,62,52,136,,True,,True,True
0.0,0.0,-0.5,0.0,0.0,-0.5,-0.015,0.004,-0.452,0.015,0.004,0.048,0.301,0.315,4.09,-11.335,8.06,0.002132,0.004265,0.0566,0.0306,0.676,0.027,0.008,0.028160255680657446,-3.617,-3.998,0.381,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,24,10.0,2.0,True,True,True,-19.27,-1.3,-1.88,-22.89,True,True,True,True,True,True,True,True,True,True,,,0.97,0.9,0.78,0.93,52,116,108,70,,True,,True,True
0.0,0.0,1.0,0.0,0.0,1.0,0.001,-0.011,0.977,0.001,0.011,0.023,0.316,0.327,6.33,-8.82,14.07,0.003578,0.007156,0.0918,0.0572,0.7414,-0.041,0.016,0.04401136216933078,7.809,7.995,-0.186,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,25,10.0,2.0,True,True,True,-3.28,-15.98,-15.12,-0.9,True,True,True,True,True,True,True,True,True,True,,,0.72,0.9,0.89,0.86,90,36,50,184,,True,,True,True
0.0,0.0,-1.0,0.0,0.0,-1.0,-0.003,0.005,-0.943,0.003,0.005,0.057,0.313,0.322,6.58,-10.215,9.94,0.004631,0.009262,0.0951,0.0695,1.2996,-0.026,0.033,0.04201190307520001,-7.54,-7.995,0.455,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,26,10.0,2.0,False,True,False,-16.83,-1.01,-1.0,-22.02,True,True,True,True,True,True,True,True,True,True,,,0.93,0.86,0.74,0.86,72,130,118,60,,True,,True,False
0.0,0.0,2.0,0.0,0.0,2.0,0.021,0.073,1.879,0.021,0.073,0.121,0.336,0.356,10.85,-9.0725,12.01,0.010309,0.020618,0.1932,0.0949,1.9651,0.064,-0.05,0.08121576201698781,15.025,15.99,-0.965,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,27,10.0,2.0,False,True,False,-1.99,-18.65,-15.4,-0.25,True,False,False,True,False,True,False,True,True,True,,,0.67,0.91,0.62,0.83,229,86,73,204,,True,,True,False
0.0,0.0,-2.0,0.0,0.0,-2.0,0.051,-0.039,-1.848,0.051,0.039,0.152,0.335,0.348,12.7,-8.835,16.21,0.012566,0.025132,0.2172,0.1543,2.3418,-0.087,-0.107,0.13790576492663387,-14.771,-15.99,1.219,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,28,10.0,2.0,False,True,False,-14.11,-2.99,1.54,-19.78,True,True,False,True,False,True,False,True,True,True,,,0.84,0.82,0.68,0.65,99,162,192,91,,True,,True,False
0.8,0.2,0.5,0.8,0.2,0.5,0.741,0.169,0.456,0.059,0.031,0.044,0.325,0.33,3.63,-9.0325,8.82,0.020859,0.041717,0.8418,0.9433,1.4979,-3.192,0.65,3.2575088641475713,3.644,3.998,-0.353,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,29,10.0,2.0,True,True,True,-13.48,-5.28,-9.36,-8.01,True,True,True,True,True,True,True,True,True,True,,,0.65,0.52,0.6,0.57,33,34,34,47,,True,,,
-0.8,-0.2,-0.5,-0.8,-0.2,-0.5,-0.732,-0.134,-0.539,0.068,0.066,0.039,0.295,0.298,3.79,-10.49,-2.98,0.011059,0.022117,0.8699,0.1952,1.3448,2.283,0.259,2.2976444459489374,-4.31,-3.998,-0.312,0,1600,0.0,0,0,1600,0.0,0,m12000,/tmp/himloco_mujoco_eval2.o7gEd5/model_12000,30,10.0,2.0,True,True,True,-11.64,-15.6,-5.72,-9.0,True,True,True,True,True,True,True,True,True,True,,,0.58,0.73,0.58,0.68,63,186,97,109,,True,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.001,-0.007,0.003,0.001,0.007,0.295,0.3,3.28,-5.485,2.67,0.000408,0.000816,0.0096,0.0021,0.0164,0.026,0.005,0.02647640458974745,-0.059,0.0,-0.059,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,0,10.0,2.0,False,True,False,-8.88,-1.39,-5.85,-5.82,True,True,True,True,True,True,False,True,True,True,False,False,1.0,1.0,0.99,0.99,0,0,30,20,,,,,
0.05,0.0,0.0,0.05,0.0,0.0,0.003,0.002,0.001,0.047,0.002,0.001,0.299,0.302,3.71,-6.395,4.23,0.000443,0.000886,0.0153,0.0129,0.1123,0.025,0.014,0.028653097563788806,0.009,0.0,0.009,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,1,10.0,2.0,False,True,False,-5.48,-0.77,-11.5,-7.83,True,True,True,True,True,True,False,True,True,True,,,1.0,1.0,0.98,0.97,0,0,30,2,True,False,,,
-0.05,0.0,0.0,-0.05,0.0,0.0,-0.0,0.001,0.008,0.05,0.001,0.008,0.285,0.288,4.15,-6.4125000000000005,4.31,0.000384,0.000768,0.0101,0.0038,0.0344,-0.004,0.01,0.010770329614269008,0.063,0.0,0.063,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,2,10.0,2.0,False,True,False,-11.05,-9.21,-5.2,-0.19,True,True,True,True,True,True,False,True,True,True,,,0.99,1.0,1.0,1.0,18,0,0,0,True,False,,,
0.15,0.0,0.0,0.15,0.0,0.0,0.056,-0.003,0.024,0.094,0.003,0.024,0.298,0.303,4.26,-6.8325000000000005,-0.57,0.001757,0.003514,0.0774,0.0982,0.4339,0.45,0.039,0.4516868384179464,0.193,0.0,0.193,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,3,10.0,2.0,False,True,False,-8.19,-3.44,-11.08,-4.62,True,True,True,True,True,True,False,True,True,True,,,0.97,0.96,0.73,0.72,48,28,16,20,True,True,,,
-0.15,0.0,0.0,-0.15,0.0,0.0,-0.119,-0.014,0.023,0.031,0.014,0.023,0.267,0.286,7.19,-7.925000000000001,2.11,0.003012,0.006023,0.1505,0.0416,0.3414,-0.912,-0.288,0.9563932245682212,0.187,0.0,0.187,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,4,10.0,2.0,False,True,False,-12.3,-11.7,-3.12,-4.58,True,True,True,True,True,True,False,True,True,True,,,0.79,0.9,0.94,0.92,116,150,108,166,True,True,,,
0.45,0.0,0.0,0.45,0.0,0.0,0.437,0.033,-0.025,0.013,0.033,0.025,0.323,0.326,3.29,-8.27,0.29,0.00816,0.01632,0.5173,0.42,1.3243,3.498,-0.072,3.4987409163869225,-0.201,0.0,-0.201,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,5,10.0,2.0,True,True,True,-13.61,-11.59,-5.62,-2.26,True,True,True,True,True,True,True,True,True,True,,,0.58,0.63,0.74,0.62,35,27,74,29,True,True,,,
-0.45,0.0,0.0,-0.45,0.0,0.0,-0.393,-0.01,0.005,0.057,0.01,0.005,0.292,0.296,2.52,-9.54,-2.86,0.006718,0.013437,0.4589,0.0685,0.2962,-3.136,-0.206,3.142758660794685,0.039,0.0,0.039,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,6,10.0,2.0,False,True,False,-15.11,-12.45,-6.73,-3.87,True,True,True,True,True,True,False,True,True,True,,,0.69,0.81,0.79,0.78,115,250,190,217,True,True,,,
0.8,0.0,0.0,0.8,0.0,0.0,0.77,0.048,0.005,0.03,0.048,0.005,0.319,0.324,3.98,-7.81,-0.28,0.02016,0.04032,0.8705,0.9936,1.4695,6.133,0.687,6.171357873272299,0.041,0.0,0.041,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,7,10.0,2.0,True,True,True,-13.21,-7.66,-7.81,-2.56,True,True,True,True,True,True,True,True,True,True,,,0.52,0.59,0.59,0.54,35,35,33,35,True,True,,,
-0.8,0.0,0.0,-0.8,0.0,0.0,-0.746,-0.016,-0.006,0.054,0.016,0.006,0.293,0.296,2.61,-11.4175,-1.27,0.010403,0.020805,0.8922,0.1444,0.5676,-5.967,0.054,5.967244338888763,-0.048,0.0,-0.048,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,8,10.0,2.0,True,True,True,-14.75,-16.21,-9.37,-5.34,True,True,True,True,True,True,True,True,True,True,,,0.66,0.7,0.63,0.63,147,100,91,129,True,True,,,
1.0,0.0,0.0,1.0,0.0,0.0,0.992,0.031,0.012,0.008,0.031,0.012,0.311,0.315,4.39,-7.765,3.72,0.02667,0.053341,1.1131,1.204,1.6928,7.892,0.839,7.936471823171805,0.093,0.0,0.093,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,9,10.0,2.0,True,True,True,-12.63,-3.91,-10.39,-4.13,True,True,True,True,True,True,True,True,True,True,,,0.54,0.59,0.56,0.47,36,37,46,46,True,True,,,
-1.0,0.0,0.0,-1.0,0.0,0.0,-0.943,0.005,-0.013,0.057,0.005,0.013,0.291,0.294,2.99,-12.6375,-0.28,0.014507,0.029014,1.1261,0.2416,0.9897,-7.524,0.537,7.543138935483026,-0.1,0.0,-0.1,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,10,10.0,2.0,True,True,True,-16.6,-18.79,-10.3,-4.86,True,True,True,True,True,True,True,True,True,True,,,0.6,0.64,0.56,0.61,176,85,97,146,True,True,,,
0.0,0.1,0.0,0.0,0.1,0.0,0.005,0.011,-0.016,0.005,0.089,0.016,0.291,0.296,5.0,-8.265,1.13,0.000603,0.001207,0.0258,0.0096,0.1064,0.041,0.086,0.0952732911156112,-0.13,0.0,-0.13,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,11,10.0,2.0,False,True,False,-9.1,-11.08,-3.38,-9.5,True,False,True,True,True,True,False,True,True,True,,,0.97,0.99,0.99,0.91,48,16,30,10,,True,True,,
0.0,-0.1,0.0,0.0,-0.1,0.0,0.005,-0.028,0.003,0.005,0.072,0.003,0.296,0.301,1.31,-9.2625,4.41,0.000899,0.001798,0.0449,0.0189,0.3613,0.058,-0.224,0.23138712150852303,0.024,0.0,0.024,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,12,10.0,2.0,False,True,False,-16.5,-4.23,-11.49,-4.83,True,False,True,True,True,True,False,True,True,True,,,0.99,0.95,0.97,0.83,26,76,60,103,,True,True,,
0.0,0.3,0.0,0.0,0.3,0.0,-0.013,0.193,0.005,0.013,0.107,0.005,0.302,0.307,4.81,-8.787500000000001,6.31,0.003805,0.00761,0.2151,0.0471,0.6655,-0.164,1.536,1.5447303971891018,0.037,0.0,0.037,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,13,10.0,2.0,False,True,False,-8.81,-16.04,-1.1,-9.2,True,False,True,True,True,True,True,True,True,True,,,0.81,0.81,0.81,0.83,35,154,475,27,,True,True,,
0.0,-0.3,0.0,0.0,-0.3,0.0,0.023,-0.19,0.018,0.023,0.11,0.018,0.306,0.309,2.93,-5.61,8.78,0.002964,0.005927,0.2098,0.0524,0.2744,0.322,-1.496,1.5302614155757832,0.143,0.0,0.143,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,14,10.0,2.0,False,True,False,-11.51,-2.03,-7.42,-1.48,True,False,True,True,True,True,True,True,True,True,,,0.86,0.85,0.77,0.82,40,225,27,224,,True,True,,
0.0,0.6,0.0,0.0,0.6,0.0,0.012,0.498,0.012,0.012,0.102,0.012,0.324,0.329,4.99,-8.415000000000001,13.23,0.009506,0.019011,0.5274,0.2456,1.2315,-0.128,3.979,3.9810582763883273,0.099,0.0,0.099,0,1600,0.0,0,0,1600,0.0,0,m14999,/tmp/himloco_mujoco_eval2.o7gEd5/model_14999,15,10.0,2.0,False,True,False,-11.84,-9.22,-6.37,-6.23,True,False,True,True,True,True,True,True,True,True,,,0.73,0.61,0.68,0.6,44,33,202,34,,True,True,,
